'ATP1B1','CDCA4','CLIC4','CNDP2','CRYZ','GATA3','GLRX','HOMER2','HSD17B11','IGFBP3','MTA1','PAX8','PROS1','SCYL3','SFN','SGCB','SLC37A4','SPDEF','SPP1','TFAP2A','TNIP1','USP7','XBP1','ZNF395','GAPDH',Class
204.89,8.7484,20.295,72.321,31.309,0.50268,12.815,22.22,4.0129,64.363,24.49,76.748,0.47118,5.4638,47.528,9.2761,18.421,68.102,32.172,8.6067,118.54,20.713,114.06,8.9643,7943.2,UCEC
101.11,9.4467,43.667,73.95,14.037,0.19804,7.7216,14.903,18.77,78.434,41.313,68.21,3.6198,3.0741,1.7964,15.553,12.594,11.973,10.659,0.55883,35.802,8.9378,74.864,4.153,1424.4,UCEC
85.611,16.691,28.531,66.121,14.542,0.2415,3.5423,54.941,7.3917,588.97,45.165,62.788,1.0536,2.4624,123.79,35.146,23.93,78.551,37.559,10.026,72.755,27.544,131.16,15.662,5877.3,UCEC
168.89,9.5196,34.424,96.214,18.288,0.84433,7.0034,57.933,23.523,129.77,37.034,91.772,0.94574,7.2172,55.014,17.702,20.044,74.736,125.51,25.31,44.282,22.925,239.85,14.274,2167.7,UCEC
82.453,12.159,70.802,37.28,22.873,0.58469,4.4247,20.543,13.748,166.33,47.64,0.21073,6.0782,1.3807,133.43,8.2238,13.576,29.158,123.06,1.5695,38.278,20.67,194.22,5.0297,2874.2,UCEC
369.42,13.091,21.967,39.647,12.568,37.69,16.642,19.972,19.4,25.33,78.237,57.535,1.3824,6.2931,10.551,6.4891,27.048,0.20029,6.2579,64.266,30.182,18.834,31.543,13.224,5149.1,UCEC
103.55,26.795,32.438,125.33,4.9938,0.24166,1.5754,95.245,2.1625,103.81,70.54,68.851,0.46049,4.5766,37.613,18.182,35.478,36.579,59.524,34.349,18.717,30.785,146.1,14.574,3131.7,UCEC
74.059,8.1858,15.759,79.228,5.0391,0.27606,8.8159,9.1834,17.346,654.85,39.579,96.546,2.1387,3.3609,101.69,7.4595,14.944,95.904,132.64,16.43,52.034,14.356,208.54,8.3797,3196,UCEC
128.52,7.3909,24.952,178.37,28.085,0.032566,8.0541,49.328,8.7134,90.805,16.036,59.802,2.0871,3.0628,59.903,14.789,30.021,23.723,256.89,8.8094,48.104,27.372,270.1,14.139,3670.7,UCEC
102.48,10.145,46.1,136.37,25.797,0.1216,2.6189,70.81,14.481,125.65,45.269,53.975,1.2073,2.3933,15.606,20.616,25.474,72.639,209.67,2.3532,64.851,26.25,176.88,16.887,3943.2,UCEC
56.021,15.222,8.5223,121.5,6.0462,0.088483,1.8729,125.17,6.9876,37.53,49.743,48.581,0.91847,2.9571,141.52,7.4391,24.942,49.256,64.725,5.295,91.783,18.941,133.78,17.574,5853.7,UCEC
78.881,9.635,7.4627,114.65,8.657,1.1508,6.1457,61.043,4.3544,73.621,44.947,72.391,0.59358,0.95909,200.18,4.5296,15.656,93.492,106.44,9.1096,85.019,14.42,108.09,3.7956,10324,UCEC
68.613,8.0602,10.429,113.95,9.5654,0.084986,14.391,34.254,11.438,211.93,27.547,43.531,0.36821,3.5075,52.889,11.89,24.764,225.24,65.023,6.3096,77.063,15.348,518.65,12.644,9293.5,UCEC
83.64,13.254,71.216,39.351,23.153,0.1996,4.625,13.783,22.624,54.835,35.358,33.956,1.4773,2.3693,75.033,11.758,15.525,23.905,15.12,37.814,20.728,22.03,117.86,11.405,2256.7,UCEC
98.558,7.4826,10.094,74.634,15.156,1.2224,9.5914,30.883,17.365,92.329,36.621,147.18,1.8949,3.4697,38.505,11.989,22.047,114.66,87.581,7.5761,34.305,19.441,303.9,7.1234,1620.8,UCEC
90.962,10.911,17.823,49.029,10.505,0.22296,3.7091,4.9047,13.714,171.65,36.01,87.32,1.0196,4.1259,39.458,5.4631,16.913,87.595,17.044,21.709,60.016,16.882,203.66,4.4992,1903.4,UCEC
83.982,5.6503,56.752,63.079,28.009,0.495,14.725,23.992,20.037,124.87,17.28,44.676,3.6984,4.1766,3.0944,14.613,15.923,57.585,67.071,13.584,28.503,14.539,159.09,13.962,1309,UCEC
85.341,5.2919,10.1,41.099,3.9795,26.739,1.4145,26.195,2.6938,509.95,36.964,201.17,0.63035,1.8454,25.149,4.448,18.777,6.0934,57.775,21.457,41.545,13.39,134.91,7.7901,2214.4,UCEC
29.76,12.582,50.659,52.729,13.001,0.88988,5.7636,4.8968,3.8256,111.7,50.649,119.48,1.5878,2.0786,55.745,3.5374,27.245,86.138,85.337,12.968,42.663,24.625,282.69,20.438,2739.9,UCEC
64.535,12.647,31.345,38.912,19.797,2.5089,10.157,25.511,9.0448,200.14,27.673,37.551,3.2452,1.4216,59.184,13.131,11.051,52.022,16.437,6.2993,53.881,17.907,111.42,4.2954,3290.4,UCEC
44.198,5.387,4.304,118.03,2.2552,1.7249,6.5603,43.345,1.5678,12.838,50.929,20.219,0.51567,1.5349,66.607,9.0434,16.094,64.386,152.79,14.186,48.177,14.035,239.92,8.9693,4664.6,UCEC
317.43,5.851,27.109,51.858,30.876,0.23893,10.839,29.876,13.437,125.63,24.254,45.704,1.1473,4.5554,166.91,20.943,13.931,53.548,165.39,10.713,35.995,16.615,270.41,7.3795,4884.3,UCEC
81.15,12.935,14.244,108.73,9.0733,0.14589,3.9007,3.5226,5.4244,202.87,39.183,81.32,1.0065,1.9221,30.081,3.2109,60.401,0.64969,13.236,0.12168,46.29,18.221,38.996,5.5469,2022.2,UCEC
63.038,25.335,11.492,38.879,3.6575,0.60892,3.853,21.544,8.0375,103.1,83.083,122.24,0.78046,2.2463,7.9705,3.6899,34.346,5.4746,32.392,11.412,33.104,21.416,45.699,3.7723,3542.9,UCEC
44.433,13.952,33.025,71.196,8.2319,1.7916,10.793,10.939,10.744,232.77,46.324,63.523,2.8097,2.7783,676.85,6.6526,16.031,30.428,52.18,23.228,40.283,15.815,104.61,3.1067,3501,UCEC
48.168,23.722,45.599,130.57,8.7254,0.20171,3.9323,24.838,3.5979,68.541,42.166,59.532,1.0651,2.9284,32.818,9.2485,27.877,23.363,44.728,0.13739,63.055,34.574,123.5,27.63,4862.9,UCEC
58.672,19.872,50.886,122.7,9.523,0.16361,3.9005,23.636,3.7673,74.988,36.515,61.784,0.95252,2.8534,26.544,11.529,26.783,20.32,46.453,0.14328,52.562,39.516,134.74,26.787,5079.5,UCEC
9.5113,21.094,31.297,106.89,10.264,0.041913,8.6614,23.681,2.3448,178.27,50.557,52.771,1.0782,2.6694,127.12,8.9017,16.481,58.846,70.203,25.745,67.811,27.681,88.706,20.287,5417.2,UCEC
185.04,9.5365,28.92,93.362,26.044,0.18207,13.927,5.6659,8.775,87.716,29.014,79.712,6.3909,2.9185,22.252,6.1738,35.782,0.14935,356.34,9.8225,35.109,19.51,83.292,6.0262,4242.7,UCEC
142.12,14.261,43.548,99.029,23.522,0.75907,8.8268,27.215,12.713,122.18,52.942,83.015,1.3703,4.6144,3.9877,9.9245,18.587,39.527,52.057,11.686,42.577,18.848,98.776,11.356,2794.2,UCEC
87.708,6.2464,18.326,76.239,6.2652,0.62268,3.6666,11.168,9.448,84.331,33.693,189.32,4.0246,2.7718,30.437,1.8925,49.633,4.9985,266.68,2.8022,44.264,11.455,55.884,2.2819,2542.4,UCEC
92.655,9.7081,77.789,72.106,10.175,2.2795,9.0743,3.8405,16.585,106.3,43.348,35.506,14.773,2.9973,13.645,10.279,12.608,1.471,55.972,3.1053,40.409,20.378,41.001,10.847,1611.6,UCEC
139.77,9.1577,24.418,69.334,10.656,0.24607,6.1262,46.498,3.4871,47.267,78.865,0.043008,1.2264,2.7842,29.286,11.2,15.934,25.223,18.342,3.4562,26.368,43.26,335.1,6.9298,2568.5,UCEC
57.54,4.9615,21.815,113.74,20.176,1.2585,1.5633,10.38,20.461,46.2,52.454,126.85,7.7505,2.2271,0.2046,9.2816,22.779,9.7024,12.073,0.075858,46.038,21.169,79.25,27.819,1182.6,UCEC
13.03,14.853,20.849,154.6,15.027,0.20025,2.7943,18.525,10.579,77.142,53.123,60,4.9848,1.7226,37.272,7.9097,30.467,136.77,40.998,21.444,46.59,16.012,686.07,27.184,4542.9,UCEC
44.252,7.4499,6.0041,74.605,17.024,0.40569,6.0586,56.001,7.3609,40.809,34.662,64.926,0.70268,2.8434,55.344,6.4914,20.721,104.91,62.117,4.6517,44.831,15.399,88.938,3.2979,2771.4,UCEC
48.845,10.223,8.1803,36.318,14.784,0.28268,4.6886,29.896,5.6025,37.34,52.696,56.885,1.2285,5.4395,115.93,6.8512,29.014,64.259,4.9493,18.918,19.176,15.13,81.957,3.7532,2986.4,UCEC
170.9,14.475,39.303,68.814,14.275,0.14974,3.9369,12.968,31.469,83.729,37.855,11.325,2.478,5.1866,565.03,9.4768,26.86,1.1465,498.36,27.558,37.669,34.956,212.16,5.3457,3294.1,UCEC
80.589,12.222,35.345,54.168,11.157,0.44026,4.6723,26.445,19.952,109.59,35.191,52.675,3.6079,2.9198,5.2945,12.307,21.644,1.9578,83.518,20.112,26.714,24.693,55.492,7.8684,1494.1,UCEC
26.368,13.994,11.762,23.195,12.146,0.38743,4.1294,17.259,17.047,32.854,44.527,70.261,4.7351,1.7784,7.4783,2.7424,16.002,15.702,43.317,10.994,35.514,7.1428,204.58,11.288,2651,UCEC
118.4,11.773,18.457,92.773,27.829,0.47623,9.8811,55.959,17.311,144.65,46.02,99.621,1.0657,6.2418,35.657,38.096,20.393,183.82,488.19,7.8294,34.567,27.522,312.7,11.243,5666.9,UCEC
86.732,6.2384,23.741,154.24,45.71,1.5826,8.268,75.913,5.2918,116.13,27.698,29.624,1.6945,2.7008,45.466,16.551,15.815,259.74,70.618,6.3509,100.59,19.798,337.96,7.0135,2971.4,UCEC
59.446,9.2777,37.911,137.15,24.275,0.38781,11.809,61.992,16.641,107.84,30.131,47.025,2.6388,5.1573,45.899,9.8045,22.415,35.059,363.24,0.74504,43.899,26.302,188.59,14.023,2829.7,UCEC
91.017,13.279,4.067,119.74,18.923,0.1552,4.2484,42.274,20.44,38.133,36.451,73.889,3.4022,5.6889,44.093,12.346,35.353,88.122,111.57,7.1843,61.847,21.487,178.38,15.456,2921.4,UCEC
67.478,14.854,33.786,80.041,7.8794,0.92159,5.3344,31.871,9.5981,76.368,16.595,48.757,1.9981,3.1491,72.479,10.26,22.074,54.697,257.18,30.563,63.974,20.592,130.89,11.4,1247.2,UCEC
48.121,17.798,45.183,52.395,9.0312,0.70903,3.7033,29.262,25.784,76.913,38.946,52.547,6.7251,3.0991,221.62,4.9543,14.164,52.671,64.856,34.021,30.907,28.407,255.52,12.843,3191.7,UCEC
64.875,12.084,16.939,107.51,16.097,1.6492,8.7297,18.164,8.2012,126.87,45.649,158.87,2.1472,2.7836,55.822,16.455,15.52,145.73,48.123,6.1661,41.709,26.111,208.27,6.7882,2399.3,UCEC
152.06,6.7483,28.995,111.32,27.014,1.2895,13.544,41.897,15.04,105.94,28.513,29.405,4.88,5.5254,222.02,10.426,14.713,8.6133,31.58,2.3302,37.964,25.199,117.86,7.472,2043.5,UCEC
55.44,10.358,26.47,173.85,11.97,0.15538,4.991,60.715,7.8319,107.35,45.725,86.636,1.5311,4.079,18.822,13.043,28.61,97.34,111.75,6.6526,62.061,22.467,319.23,14.275,3899.1,UCEC
56.639,4.7856,21.437,156.1,34.132,0.58897,24.67,22.437,5.8258,121.79,19.763,19.107,2.2062,1.3714,36.247,6.0131,12.23,56.689,227.55,1.8626,52.75,12.795,190.23,3.6764,2921.6,UCEC
21.853,9.3631,21.05,101.89,9.1463,0.56621,2.8447,8.9354,9.9917,26.374,28.627,143.54,0.77162,1.9869,35.183,4.4145,13.721,9.1438,107.6,6.5574,75.783,21.162,112.62,9.1989,5255.2,UCEC
57.608,19.792,6.1022,34.26,1.4576,0.037343,12.147,15.689,6.56,121.01,43.503,0.070054,0.73031,1.3298,89.842,16.839,20.583,2.8387,329.34,0.12112,21.293,14.936,229.98,2.7381,5619.7,UCEC
83.115,8.9868,4.4217,104.84,9.7176,0.23956,7.176,56.685,8.0715,92.253,43.353,74.955,1.6698,2.0538,172.01,8.3969,26.972,130.66,160.04,5.6075,77.83,15.036,102.15,6.5891,4251.7,UCEC
94.177,5.1621,11.408,85.644,20.973,0.59831,4.3377,27.578,8.8396,84.671,34.726,58.083,0.68577,3.7808,54.937,9.3291,11.573,62.184,38.17,11.607,41.442,16.136,140.57,4.4826,2314.2,UCEC
46.837,10.833,19.237,160.76,17.137,0.36277,3.2543,17.702,9.3347,85.315,43.335,89.402,3.1279,2.432,29.552,2.9555,17.353,0.8771,20.299,3.4091,44.59,24.473,62.624,8.7181,2437.9,UCEC
47.202,14.862,29.501,38.878,12.167,0.38221,3.0841,29.514,1.9096,52.213,50.112,61.233,0.48485,1.9902,46.993,10.708,15.504,41.166,42.616,17.851,51.408,25.232,93.462,46.909,4033.9,UCEC
42.679,8.7695,22.664,74.054,25.977,0.10529,4.8837,31.631,7.1397,26.76,30.063,30.012,1.3823,2.0364,65.062,7.661,15.965,31.313,33.691,1.4995,89.527,22.958,110.4,5.4877,3053.5,UCEC
14.83,8.4853,8.4788,48.691,9.8538,0.31009,2.9247,21.513,4.2405,26.816,26.592,36.157,0.95162,0.90604,45.099,3.7004,20.501,136.88,11.303,0.020115,56.328,12.534,132.09,10.4,2334.1,UCEC
46.006,8.5197,21.164,196.79,21.63,0.90428,11.934,106.87,6.4938,59.121,31.862,108.29,1.8387,2.6404,39.364,10.614,19.724,166.86,94.367,18.391,50.938,24.293,340.52,9.1449,4241.9,UCEC
29.115,8.7976,29.143,110.29,11.196,1.9671,5.9671,16.501,17.551,51.535,22.118,107.68,3.0092,1.3914,3.987,4.5122,15.79,5.2121,104.11,4.0438,60.214,15.413,76.577,8.1198,3406.5,UCEC
52.555,8.7333,36.644,133.8,15.676,0.32212,13.087,52.491,5.2081,91.299,25.768,54.561,1.7531,3.0711,61.963,8.5977,16.58,93.014,110.69,10.62,71.645,28.333,318.3,10.444,3164.6,UCEC
20.189,5.8399,37.501,89.395,12.102,0.58057,4.4531,32.785,16.822,182.92,40.666,44.243,6.1166,3.8759,8.5239,14.865,14.984,114.33,20.454,1.491,63.928,20.393,211.54,10.694,1121.7,UCEC
126.71,2.3505,19.786,100.37,6.9764,1.5355,17.808,93.2,5.1776,92.986,24.976,33.912,2.111,1.8756,23.819,10.049,7.2208,44.628,42.26,5.0363,35.995,12.915,262,4.7083,1587.7,UCEC
62.085,9.2471,30.958,140.59,24.245,0.75437,8.4702,12.894,7.7581,604.15,32.101,66.668,3.539,2.5559,67.539,7.078,16.856,62.078,133.57,1.2749,71.202,21.527,241.73,7.3713,2671,UCEC
82.851,9.5461,8.0415,45.468,24.399,31.084,1.8238,5.5441,6.1368,49.662,45.004,102.83,0.12474,4.7078,35.056,6.5354,7.2885,123.9,84.624,7.7373,31.795,13.907,139.49,8.5013,1005.7,UCEC
67.533,7.4771,27.759,131.31,16.642,0.35935,3.7206,146.53,13.025,50.36,29.654,46.863,1.1352,7.1221,26.795,15.042,16.867,90.237,126.07,9.9653,37.437,24.828,214.82,11.014,2267.9,UCEC
27.113,15.335,67.873,38.051,8.3166,0.22125,7.8167,7.0378,17.204,249.94,30.558,48.51,6.0386,2.5493,62.711,12.158,20.395,9.4031,40.124,16.013,37.744,18.154,64.042,9.4186,2223.6,UCEC
60.293,7.3266,21.538,93.987,25.711,0.43582,4.6178,36.651,8.3707,63.918,31.971,40.693,1.0578,2.2639,79.644,9.8832,22.473,60.984,11.676,5.5412,53.836,29.299,149.14,9.7016,3277.7,UCEC
25.715,9.878,17.911,107.45,42.726,0.29516,4.3842,9.6254,9.2712,152.06,35.642,84.191,2.605,2.6452,36.903,8.2044,20.565,112.6,224.61,5.4463,50.685,16.726,425.72,6.7934,2223.3,UCEC
157.16,9.9814,31.772,65.778,7.4215,0.47306,8.6901,21.352,8.6886,46.338,23.502,0.023286,3.8517,1.5427,277.79,2.9676,16.757,0.047518,41.515,6.9986,25.019,34.98,123.31,4.7983,3588.6,UCEC
42.401,4.3571,18.849,183.52,15.536,0.53174,23.516,40.341,3.8557,148.73,18.299,54.633,1.2316,2.6109,29.951,9.8187,15.636,61.759,116.32,10.251,62.18,15.377,171.21,4.6454,1645.6,UCEC
157.35,4.6989,23.999,95.215,17.24,0.56416,5.3478,56.533,4.757,56.117,39.793,36.451,2.472,10.78,167.41,26.533,15.04,127.39,80.29,25.022,29.755,23.061,380.74,11.696,2398.1,UCEC
65.989,7.9755,21.254,192.45,28.294,0.31628,7.6152,75.413,16.594,46.268,23.097,49.446,2.9193,3.4935,35.214,15.157,18.032,76.714,40.309,2.9981,69.945,26.482,309.51,12.602,2365.9,UCEC
52.013,23.694,53.378,124.33,10.911,0.43683,14.62,12.825,17.062,124.22,52.916,64.989,3.9172,3.7719,23.421,5.3505,43.401,0.20254,136.44,6.3019,82.879,20.823,148.89,13.441,2538.6,UCEC
283.29,6.9143,18.094,75.03,10.094,0.15304,9.313,6.0046,15.588,584.14,25.04,54.138,8.4005,2.3494,3.9757,4.2032,32.184,10.891,75.815,1.908,102.18,8.9468,43.586,9.5753,3848,UCEC
41.956,14.276,29.177,63.623,6.0733,0.25059,3.3499,10.368,10.535,84.338,46.429,175.05,1.9435,2.6525,8.994,4.8887,22.432,7.2936,39.768,10.738,39.19,22.224,51.579,5.5889,3224.1,UCEC
122.67,3.8887,24.533,137.36,43.123,0.2953,9.7157,76.608,15.674,88.458,29.769,42.474,1.4305,3.3705,217.12,10.543,19.453,48.013,89.272,9.4536,44.063,23.978,213.67,6.8113,3346,UCEC
41.373,13.517,34.942,61.313,20.715,1.3256,5.464,63.831,12.176,208.82,50.127,51.188,4.0597,3.614,91.999,11.469,17.253,43.668,40.987,22.932,42.857,21.845,226.56,10.778,2953,UCEC
46.758,10.183,16.745,57.247,11.289,0.068205,4.1247,55.113,6.5096,64.05,44.996,63.218,1.0642,2.3043,33.16,10.136,21.29,139.44,15.28,7.9735,33.463,19.998,98.77,7.6733,3563.6,UCEC
83.701,8.0791,21.618,146.3,18.246,0.61398,14.364,61.257,9.885,90.077,37.135,65.962,1.4548,3.1435,40.738,8.7673,17.545,82.025,30.869,9.6976,35.418,20.35,228.43,6.2859,3401.6,UCEC
83.891,8.1471,14.126,69.779,12.816,0.10535,4.1313,15.229,11.292,229.06,42.452,82.636,1.0746,4.5694,45.048,7.2962,21.958,116.76,51.044,19.98,48.109,17.33,276.52,6.8915,2252.1,UCEC
87.043,4.1094,18.839,122.06,4.894,0.67806,40.593,18.033,9.6328,1584.2,43.012,179.7,2.2219,2.9207,57.241,9.1161,13.227,73.543,2338.2,10.098,78.373,14.576,140.69,12.299,4091.4,UCEC
52.395,13.538,18.395,116.52,8.5492,0.34476,2.9329,14.748,8.5382,166.77,58.793,151.52,2.4612,3.024,5.7579,4.6906,13.964,2.6739,37.824,15.686,40.87,21.945,153.98,5.6748,6184.6,UCEC
23.856,8.812,11.176,167.64,7.7028,0.39766,10.068,51.401,2.4816,106.79,39.094,44.023,1.2182,1.8375,70.785,8.7165,24.143,85.644,150.12,1.9112,83.368,19.21,183.05,11.167,4322.6,UCEC
24.423,5.2067,18.561,97.89,6.7684,1.0983,12.148,60.536,8.6506,697.33,27.958,28.257,4.7798,1.0745,27.992,6.1583,7.2603,92.769,169.03,0.41985,68.694,12.344,124.14,2.1382,2473.7,UCEC
25.413,9.2549,16.388,132.57,10.706,0.095744,16.923,55.635,5.2528,108.31,43.796,42.914,1.9156,2.5353,50.606,6.9771,16.296,107.47,61.317,9.751,47.292,18.625,244.81,8.9338,4047.7,UCEC
44.162,6.1809,3.8415,120.45,12.968,0.4024,4.707,29.934,2.6567,102.19,34.733,61.412,1.2972,2.0603,82.277,5.5879,8.777,73.73,26.848,2.1116,82.886,12.252,107.98,4.5622,2159.3,UCEC
79.987,14.967,26.214,218.03,12.389,0.085242,4.7797,28.997,3.8934,225.71,31.48,118.69,0.62835,3.0485,94.221,7.0561,28.526,27.528,210.01,15.317,97.498,24.043,118.94,18.204,6156.8,UCEC
44.484,7.7152,66.612,81.41,9.895,10.573,17.545,26.53,8.8654,55.243,28.19,26.026,5.6229,3.27,127.69,7.1459,12.441,72.251,97.472,13.041,53.146,20.268,212.91,6.0022,3080.3,UCEC
59.102,13.344,22.099,178.06,19.452,0.63222,4.2258,37.993,15.173,70.943,53.726,68.942,0.95109,3.7716,386.09,13.358,23.707,70.81,205.21,21.183,62.682,25.02,159.26,13.853,3397.9,UCEC
126.5,3.7688,13.673,168.59,21.443,0.28824,15.895,28.341,10.439,126.43,22.395,35.07,0.84555,4.0465,46.224,21.172,21.226,191.98,151.35,8.8231,68.283,19.314,307.79,9.6969,4724.6,UCEC
26.339,7.7196,13.525,94.517,14.101,0.10552,11.99,39.273,7.6237,272.52,41.179,209.92,1.1429,4.8281,38.689,13.942,25.196,64.304,190.24,3.3882,62.378,20.327,159.67,28.128,4538.7,UCEC
126.04,8.4851,28.542,137.57,27.445,0.72682,8.4649,44.688,17.572,103.59,38.005,45.517,2.5148,5.4701,153.25,11.521,16.37,25.385,151.85,7.8974,45.183,20.719,103.86,8.164,3247.5,UCEC
68.861,10.572,26.959,146.78,22.633,0.13995,5.8287,171.84,11.574,47.657,45.733,31.324,1.7394,5.9079,28.678,14.801,18.965,10.686,596.65,0.031427,51.471,25.534,96.264,3.2656,2003.6,UCEC
97.095,5.1272,12.384,105.09,11.32,0.18148,10.109,69.119,15.058,93.951,28.377,28.282,1.0557,3.6364,241.93,15.533,16.614,185.02,168.41,13.98,79.124,20.707,438.59,6.052,4971.2,UCEC
240.61,5.7743,32.297,70.786,5.7087,0.16531,4.1743,74.277,16.334,389.69,30.922,84.929,0.77592,5.4341,69.168,10.794,12.017,29.581,58.502,29.405,52.913,17.348,106.55,7.1667,2318.5,UCEC
161.16,6.0273,22.649,56.148,31.519,0.37287,7.5622,30.364,11.38,157.69,28.274,49.403,2.4681,3.6753,140.12,11.293,10.301,43.544,51.223,4.205,30.659,23.839,140.45,7.6888,2151.2,UCEC
119.78,7.4836,13.478,144.65,28.691,0.2395,5.1274,86.49,4.4916,96.697,31.022,49.646,1.2783,3.6892,26.711,8.2887,17.714,191.48,69.688,8.3694,84.35,18.611,287.15,7.5462,2437.4,UCEC
29.84,6.014,11.931,69.814,12.811,0.31957,5.1265,22.685,6.4948,95.171,24.798,69.097,1.1442,1.4882,59.247,4.9936,11.369,63.335,27.605,8.5513,62.256,10.576,106.93,3.5182,2376.2,UCEC
97.547,8.9386,35.195,129.3,27.01,0.6711,12.859,43.774,16.256,178.7,35.707,37.246,2.8144,2.8376,304.86,9.0513,20.046,14.008,159.81,14.225,50.61,20.791,91.548,6.0054,3735.5,UCEC
57.333,11.888,25.575,128.4,11.835,0.65035,9.6989,32.806,3.7251,105.71,41.549,35.049,1.9599,2.4519,125.91,15.891,12.208,53.195,100.57,7.5428,38.934,26.344,56.127,5.6372,2701.8,UCEC
86.133,5.287,12.754,49.092,16.301,0.085127,3.2032,54.78,4.678,36.168,30.369,26.403,1.1184,4.4737,13.228,7.0431,16.812,152.88,39.416,10.704,48.126,11.855,125.64,2.9055,2878,UCEC
29.458,4.9257,13.802,139.47,24.933,0.19308,5.4792,48.778,2.9002,29.548,33.857,34.314,1.8437,3.758,6.4641,9.4456,21.239,135.53,57.898,13.843,58.825,18.169,256.67,7.0448,1681.6,UCEC
69.469,4.3308,17.274,111.13,18.277,0.33688,3.8412,52.95,11.199,46.633,33.444,51.604,1.896,5.0936,17.179,11.281,14.029,67.901,60.496,13.498,43.883,20.932,459.42,7.5615,1922.7,UCEC
18.632,11.291,5.2641,132.45,6.4934,0.41478,3.1715,45.674,4.7846,18.809,48.835,62.937,0.40843,1.7818,40.309,6.6668,25.242,94.143,40.644,7.5492,47.35,14.222,81.459,10.815,4090,UCEC
29.126,10.872,9.125,140.12,10.853,0.62243,2.5786,35.975,4.5104,82.997,44.884,74.556,1.2026,1.4209,179.9,4.9373,24.487,115.7,121.68,4.637,77.938,13.45,103.91,8.1331,4177.9,UCEC
67.253,9.15,10.741,88.37,15.828,0.80659,3.2874,54.657,4.9447,44.803,40.123,51.088,0.70141,2.6765,22.498,20.343,26.254,316.63,14.66,2.077,84.215,23.876,453.91,10.03,3501.4,UCEC
86.413,31.11,43.859,66.077,11.392,0.34869,21.309,37.75,15.299,142.35,56.24,39.36,1.151,2.9474,51.431,9.7354,38.372,12.668,56.932,13.853,87.516,14.038,58.743,22.656,4101.1,UCEC
41.161,15.983,37.467,61.463,16.397,0.14791,3.7789,30.745,5.2288,180.45,53.813,139.99,2.2608,3.0523,75.996,11.85,27.739,24.623,101.6,22.74,75.61,28.923,146.83,26.959,4782,UCEC
121.07,9.0338,29.889,102.83,6.6833,5.4663,21.396,10.444,3.1692,513.17,45.829,140.67,2.1043,2.6632,143.98,5.8661,23.206,18.767,1438.6,21.923,62.109,19.805,127.62,9.4797,2412.4,UCEC
70.526,10.454,34.607,100.91,7.8892,0.44347,6.8306,41.341,3.1266,482.1,40.041,73.883,0.67005,5.7923,27.209,25.886,14.317,62.066,102.97,29.287,60.104,26.183,159.24,21.213,3419.8,UCEC
39.447,15.881,4.6535,90.839,5.8892,1.0088,5.5068,51.638,5.1529,45.899,60.365,44.822,0.73984,2.3719,129.88,5.8837,21.778,260.6,114.77,18.957,45.699,15.544,112.65,10.861,6472.6,UCEC
73.859,10.382,26.952,167.74,39.401,0.22707,5.3351,45.489,10.561,92.239,38.748,84.426,2.6179,4.3069,39.203,7.7764,30.595,38.456,158.07,8.8078,56.296,24.205,243.07,12.477,2154.1,UCEC
48.669,2.8781,154.18,12.555,12.654,0.22938,4.3995,0.16053,30.661,290.07,23.972,0.99423,11.594,2.6772,0.13741,18.657,5.2431,0.049086,1.5526,0.067928,35.373,18.157,29.679,12.408,1168.2,UCEC
27.964,7.3846,18.684,76.032,12.138,0.42133,11.327,10.972,3.1579,243.28,46.048,52.377,4.834,1.4705,345.71,9.0599,20.849,80.415,205.11,10.286,67.684,18.21,87.07,6.0765,3799.8,UCEC
181.67,10.365,47.573,59.447,18.878,12.055,7.9073,9.5663,12.349,53.839,20.996,106.27,8.6329,1.7356,201.24,2.6654,23.983,0.31581,642.06,20.509,27.155,15.746,104.02,8.8185,2137.1,UCEC
19.438,5.0859,30.913,137.49,7.9714,0.661,13.527,28.859,11.263,111.57,25.985,71.327,1.386,2.6185,49.368,5.4013,7.1627,30.232,267.36,1.1973,31.874,14.941,327.4,5.0412,4317.2,UCEC
89.237,2.9299,190.11,19.822,9.2734,0.22857,3.8959,0.16556,43.495,91.72,27.487,0.69831,12.998,2.4732,0.026245,21.665,4.8396,0.093751,4.8385,0.077843,36.323,20.166,36.889,12.907,863.16,UCEC
299.96,13.283,24.246,76.416,10.676,0.15544,27.062,3.9138,9.938,42.482,28.289,0.044632,0.66141,8.1406,27.842,31.033,9.6431,142.13,1279.5,2.8089,23.323,27.891,704.61,3.5672,1882.9,UCEC
27.099,5.612,20.977,77.441,5.1659,0.30736,10.089,40.388,4.7681,1860,32.522,25.345,2.5154,1.2723,727.92,9.6658,9.1199,6.9421,22.894,14.126,40.675,14.169,46.188,2.8975,3239.2,UCEC
50.422,12.15,19.899,128.24,16.997,2.6654,20.229,9.0502,11.261,146.02,36.858,91.487,0.89281,1.7113,81.294,7.3634,20.936,21.438,33.07,12.907,49.36,17.975,60.776,5.048,4438.9,UCEC
74.561,5.9452,13.661,176.84,20.483,0.13785,24.702,38.593,3.6883,564.3,35.445,76.884,0.79099,2.3736,130.74,9.1233,22.494,168.75,40.472,15.272,137.56,18.361,447.76,10.842,4685.4,UCEC
